SK_ID_CURR,TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY
105560,0,F,2,67500,202500,10125,202500,0.02461,-14775,-91,-7461,-4429,,1,1,0,1,0,0,4,2,2,16,0,0,0,0,0,0
105561,0,F,0,144000,900000,26446.5,900000,0.030755,-10759,-960,-3060,-1895,,1,1,1,1,0,0,2,2,2,19,0,0,0,1,1,0
105562,0,F,1,157500,1061599.5,31171.5,927000,0.031329,-13427,-254,-745,-4039,,1,1,0,1,0,0,3,2,2,12,0,0,0,0,0,0
105563,0,M,0,81000,1078200,38331,900000,0.010556,-20299,-5159,-863,-3856,14,1,1,0,1,0,0,2,3,3,11,0,0,0,0,0,0
105564,0,M,0,157500,490495.5,27517.5,454500,0.04622,-23203,365243,-342,-2203,,1,0,0,1,1,0,2,1,1,15,1,0,0,1,0,0
105565,0,F,1,90000,781920,28084.5,675000,0.00823,-12726,-3132,-6331,-4527,,1,1,0,1,0,0,3,2,2,10,0,0,0,0,1,1
105566,0,M,2,315000,225000,8613,225000,0.010006,-12410,-205,-1298,-4189,2,1,1,0,1,0,0,3,2,2,16,0,0,0,1,1,0
105567,0,F,0,67500,247500,12375,247500,0.010147,-7801,-567,-7786,-477,,1,1,1,1,1,0,1,2,2,9,0,0,0,0,1,1
105568,0,F,0,90000,135000,6750,135000,0.022625,-8827,-1073,-8824,-1470,,1,1,0,1,0,0,1,2,2,14,0,0,0,1,1,0
105569,0,M,0,90000,900000,32017.5,900000,0.008575,-13944,-4811,-4964,-4958,,1,1,1,1,0,0,2,2,2,10,0,0,0,0,0,0
105570,0,M,0,180000,265500,13041,265500,0.014464,-16558,-2073,-4039,-76,,1,1,0,1,0,0,2,2,2,4,0,0,0,1,0,1
105571,0,M,0,450000,1561500,43069.5,1561500,0.010006,-16543,-1540,-1619,-58,1,1,1,0,1,1,0,2,2,2,11,0,0,0,0,0,0
105572,0,F,0,292500,1024740,52452,900000,0.072508,-20678,-586,-9361,-3874,,1,1,0,1,1,1,2,1,1,15,0,0,0,0,0,0
105573,0,M,0,202500,543037.5,33349.5,463500,0.0228,-8102,-328,-2968,-762,,1,1,0,1,0,0,2,2,2,15,0,0,0,0,1,1
105575,0,M,0,144000,904608,29313,648000,0.01885,-17790,-1288,-9046,-1352,13,1,1,0,1,0,0,2,2,2,11,0,0,0,0,1,1
105576,0,M,1,78750,358443,16839,252000,0.04622,-14955,-1502,-7528,-4177,,1,1,0,1,0,0,3,1,1,12,0,0,0,0,0,0
105577,1,M,0,180000,195543,9981,148500,0.008019,-18079,-3255,-8767,-1350,12,1,1,0,1,0,0,1,2,2,10,0,0,0,0,0,0
105579,0,F,2,135000,270000,15628.5,270000,0.035792,-14007,-1176,-7106,-4938,4,1,1,1,1,1,0,4,2,2,14,0,0,0,0,0,0
105580,0,F,0,200250,728460,38938.5,675000,0.009334,-21472,-4982,-2949,-4761,,1,1,0,1,1,0,1,2,2,16,0,0,0,0,1,1
105581,0,F,0,99000,384048,18810,270000,0.010966,-11971,-776,-7544,-197,,1,1,0,1,0,0,1,2,2,10,0,0,0,0,0,0
105582,0,M,0,180000,381528,22032,315000,0.030755,-16877,-1167,-5524,-343,,1,1,0,1,0,0,1,2,2,10,0,1,1,0,1,1
105583,0,F,0,76500,288873,16258.5,238500,0.01885,-19014,-5573,-10912,-2554,,1,1,0,1,1,0,2,2,2,9,0,0,0,0,0,0
105585,0,M,0,135000,313438.5,33385.5,283500,0.022625,-12248,-669,-6337,-3803,,1,1,0,1,0,0,1,2,2,14,0,0,0,0,0,0
105586,0,M,1,180000,382500,19125,382500,0.011703,-14539,-5662,-8666,-187,4,1,1,0,1,0,0,3,2,2,18,0,0,0,0,0,0
105587,0,F,1,81000,251091,24961.5,238500,0.031329,-14136,-2860,-4349,-4790,,1,1,0,1,0,0,3,2,2,9,0,0,0,0,0,0
105588,0,M,0,225000,539100,26064,450000,0.01885,-22579,365243,-9665,-4743,4,1,0,0,1,0,0,2,2,2,9,0,0,0,0,0,0
105589,0,M,0,135000,369000,20146.5,369000,0.035792,-8361,-522,-2359,-980,7,1,1,0,1,1,0,1,2,2,12,0,0,0,1,1,0
105590,0,M,1,225000,239850,28593,225000,0.010643,-16067,-670,-2168,-4215,17,1,1,0,1,0,0,3,2,2,16,0,1,1,0,0,0
105591,0,F,0,180000,1078200,31653,900000,0.009549,-13930,-4517,-1372,-1096,,1,1,0,1,1,0,1,2,2,10,0,0,0,0,0,0
105592,0,F,0,171000,107820,7798.5,90000,0.020713,-17272,-5209,-5961,-817,,1,1,0,1,0,0,2,3,3,10,0,0,0,0,0,0
105593,0,F,2,94500,241618.5,23665.5,229500,0.01885,-13515,-3771,-6495,-3085,,1,1,0,1,0,0,4,2,2,13,0,0,0,0,0,0
105594,0,M,0,135000,463500,18090,463500,0.030755,-12778,-945,-6643,-405,10,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
105596,0,M,0,225000,503266.5,49158,463500,0.032561,-15374,-993,-3641,-3677,25,1,1,0,1,0,0,2,1,1,16,1,0,1,0,0,0
105597,0,F,0,94500,364896,16200,315000,0.020246,-22339,365243,-8079,-4831,,1,0,0,1,1,0,2,3,3,7,0,0,0,0,0,0
105598,0,F,0,225000,824823,23769,688500,0.04622,-15902,-3256,-3218,-3394,1,1,1,0,1,1,0,1,1,1,11,0,0,0,0,0,0
105599,0,F,1,202500,1638009,47074.5,1282500,0.006008,-11685,-1492,-6035,-2929,0,1,1,0,1,1,0,2,2,2,11,0,0,0,1,1,0
105600,0,F,1,270000,363190.5,38268,328500,0.006629,-14155,-1268,-4323,-5961,,1,1,0,1,0,0,3,2,2,11,0,0,0,0,0,0
105601,0,F,0,135000,314100,12289.5,225000,0.031329,-17461,-149,-405,-1004,,1,1,0,1,0,0,1,2,2,10,1,1,0,1,1,0
105602,0,F,0,202500,1436850,42012,1125000,0.008068,-16495,-3872,-58,-58,,1,1,1,1,0,0,2,3,3,7,0,0,0,0,0,0
105603,0,M,0,112500,497520,36184.5,450000,0.035792,-19437,-3157,-2366,-2794,8,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
105604,0,M,2,112500,265851,14418,229500,0.008019,-14630,-4559,-4516,-4764,7,1,1,1,1,0,0,4,2,2,17,0,0,0,0,0,0
105605,0,M,0,135000,123637.5,9909,112500,0.0105,-15201,-940,-5971,-5366,17,1,1,1,1,1,0,2,3,3,15,0,0,0,0,0,0
105606,0,M,0,202500,523597.5,38452.5,468000,0.032561,-22557,-529,-341,-4421,1,1,1,0,1,0,0,2,1,1,15,0,0,0,0,0,0
105607,0,F,1,67500,640080,24129,450000,0.00823,-15429,-1933,-3869,-4832,,1,1,1,1,1,0,3,2,2,13,0,0,0,0,0,0
105608,0,F,0,135000,508495.5,21541.5,454500,0.015221,-10353,-2797,-4745,-3004,,1,1,1,1,1,0,2,2,2,16,0,0,0,0,0,0
105609,0,M,0,225000,450000,27193.5,450000,0.008068,-16222,-300,-2922,-4843,,1,1,0,1,0,0,1,3,3,14,1,1,1,1,1,1
105610,0,F,1,270000,1436850,42142.5,1125000,0.04622,-13307,-3200,-1886,-2711,,1,1,0,1,1,0,2,1,1,17,1,1,0,0,0,0
105611,1,M,0,252000,1042560,34587,900000,0.030755,-17851,-1618,-352,-1409,,1,1,0,1,0,0,2,2,2,10,0,1,1,0,0,0
105612,0,M,0,202500,601470,29065.5,450000,0.008068,-10245,-381,-4584,-1315,,1,1,0,1,0,1,1,3,3,10,0,1,1,1,1,1
105613,0,F,1,202500,1258650,56277,1125000,0.0228,-13927,-6529,-5274,-4701,,1,1,0,1,0,0,2,2,2,8,0,0,0,0,0,0
105614,1,F,0,67500,675000,36774,675000,0.028663,-22432,365243,-6152,-4718,,1,0,0,1,0,0,2,2,2,11,0,0,0,0,0,0
105615,0,F,0,135000,1125000,32895,1125000,0.008625,-13556,-5119,-7062,-3388,6,1,1,1,1,0,0,1,2,2,11,1,1,0,1,1,0
105616,0,F,0,225000,454500,19386,454500,0.00702,-12103,-3184,-5438,-3213,,1,1,1,1,0,0,2,2,2,9,0,0,0,0,0,0
105619,0,F,0,103500,229500,22828.5,229500,0.026392,-13001,-2302,-539,-701,,1,1,1,1,0,0,2,2,2,13,0,0,0,0,0,0
105620,0,M,0,432000,432661.5,37143,373500,0.04622,-10591,-2336,-832,-3141,,1,1,0,1,0,0,2,1,1,9,0,0,0,0,0,0
105622,0,F,0,450000,792162,34893,630000,0.00963,-13044,-537,-6693,-1633,,1,1,1,1,0,0,2,2,2,14,0,0,0,0,0,0
105623,1,M,0,180000,283419,18450,234000,0.018634,-11028,-678,-11016,-2397,,1,1,0,1,0,0,1,2,2,11,0,0,0,0,1,1
105624,0,F,0,67500,463500,15448.5,463500,0.025164,-18808,-3647,-7133,-2324,,1,1,0,1,1,0,2,2,2,9,0,0,0,0,0,0
105626,0,F,1,90000,201469.5,14787,153000,0.0105,-9416,-270,-4281,-1722,,1,1,0,1,0,0,3,3,3,14,0,0,0,0,0,0
105627,0,M,0,202500,161730,13095,135000,0.01885,-18707,-5545,-5059,-2244,,1,1,0,1,0,0,2,2,2,16,0,0,0,0,0,0
105628,0,F,0,117000,454500,25506,454500,0.002042,-11041,-2782,-4582,-649,11,1,1,1,1,1,0,2,3,3,11,0,0,0,0,0,0
105631,0,F,0,135000,377370,30253.5,315000,0.02461,-11782,-517,-6064,-231,,1,1,0,1,0,1,1,2,2,13,0,0,0,1,1,0
105632,1,M,1,202500,640080,31261.5,450000,0.003818,-10092,-1911,-3616,-2650,12,1,1,0,1,0,0,3,2,2,8,0,0,0,1,1,0
105633,0,M,1,90000,270000,13500,270000,0.02461,-11882,-538,-5867,-4077,,1,1,0,1,0,0,3,2,2,16,0,0,0,1,1,1
105636,0,F,1,171000,247275,17586,225000,0.020246,-17419,-9435,-5555,-959,,1,1,1,1,1,1,3,3,3,7,0,0,0,0,1,1
105637,0,M,2,157500,219069,12015,148500,0.072508,-16396,365243,-8889,-4680,,1,0,0,1,0,0,3,1,1,10,0,0,0,0,0,0
105638,0,F,0,90000,225000,11250,225000,0.030755,-21843,365243,-1849,-4725,,1,0,0,1,0,0,2,2,2,9,0,0,0,0,0,0
105639,1,M,0,135000,477000,29313,477000,0.011703,-21679,365243,-3139,-4920,10,1,0,0,1,0,0,2,2,2,14,0,0,0,0,0,0
105640,1,F,1,117000,409500,26793,409500,0.026392,-10572,-671,-4644,-380,0,1,1,0,1,0,0,3,2,2,14,0,0,0,0,0,0
105642,0,F,0,247500,1174005,78903,1125000,0.019689,-20812,-10709,-6936,-2169,,1,1,1,1,0,0,2,2,2,13,0,0,0,0,1,1
105643,0,M,0,252000,1256400,36864,900000,0.04622,-15540,-850,-6198,-4633,,1,1,0,1,0,0,2,1,1,11,0,1,1,0,0,0
105644,0,F,0,207000,1017544.5,43240.5,936000,0.025164,-21967,365243,-6952,-4925,,1,0,0,1,1,0,1,2,2,10,0,0,0,0,0,0
105645,0,F,1,135000,202500,10125,202500,0.018801,-16071,-3259,-9806,-4280,,1,1,0,1,0,0,3,2,2,13,0,0,0,0,0,0
105646,1,M,0,180000,254700,20250,225000,0.022625,-12846,-710,-6607,-4521,1,1,1,0,1,0,0,1,2,2,11,0,0,0,0,0,0
105649,0,F,0,81000,284400,16456.5,225000,0.007305,-24179,365243,-5580,-4347,,1,0,0,1,1,0,2,3,3,11,0,0,0,0,0,0
105650,0,M,0,270000,835380,33259.5,675000,0.035792,-16828,-5716,-252,-368,2,1,1,0,1,0,0,2,2,2,16,0,0,0,0,1,1
105651,0,F,0,67500,454500,14661,454500,0.0105,-20266,365243,-9075,-3180,,1,0,0,1,0,0,1,3,3,10,0,0,0,0,0,0
105652,0,F,0,139500,296280,14251.5,225000,0.011657,-20727,365243,-11888,-3766,,1,0,0,1,0,0,1,1,1,14,0,0,0,0,0,0
105653,1,M,1,315000,675000,50598,675000,0.010032,-11225,-1112,-5697,-1720,,1,1,1,1,1,0,3,2,2,10,0,0,0,0,0,0
105654,0,M,0,225000,270045,29083.5,256500,0.009549,-19495,-5547,-6503,-2848,26,1,1,1,1,0,0,2,2,2,9,0,0,0,0,0,0
105656,0,F,2,157500,450000,22500,450000,0.019101,-13016,-977,-4117,-5388,,1,1,0,1,1,0,4,2,2,11,0,0,0,1,1,1
105658,0,M,0,270000,473760,50269.5,450000,0.002506,-9955,-243,-5903,-2614,15,1,1,0,1,0,0,2,2,2,4,0,0,0,0,0,0
105659,0,M,1,135000,819432,29160,684000,0.010147,-11933,-301,-513,-4498,7,1,1,0,1,0,0,3,2,2,16,0,0,0,1,1,0
105660,0,F,0,180000,247500,12375,247500,0.04622,-9370,-1105,-4062,-1388,,1,1,1,1,1,0,2,1,1,11,0,1,1,0,1,1
105661,0,M,1,270000,519633,56092.5,481500,0.072508,-15643,-2504,-9614,-4299,11,1,1,0,1,1,0,2,1,1,12,0,0,0,0,0,0
105662,1,M,0,90000,314100,13963.5,225000,0.008866,-20114,-195,-6411,-3464,17,1,1,0,1,1,0,1,2,2,13,0,0,0,0,0,0
105663,0,F,0,180000,270000,13500,270000,0.018801,-8365,-937,-1359,-942,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
105664,0,M,1,157500,545040,26640,450000,0.010643,-10725,-289,-9044,-3409,,1,1,0,1,0,0,2,2,2,15,0,0,0,0,0,0
105665,0,F,0,180000,1078200,31653,900000,0.018801,-17292,-1638,-603,-833,,1,1,0,1,0,0,1,2,2,9,0,0,0,0,0,0
105666,0,M,0,135000,450000,21888,450000,0.01452,-10166,-2538,-2816,-2837,,1,1,1,1,0,0,2,2,2,12,0,0,0,0,0,0
105667,0,M,0,189000,619254,31792.5,553500,0.019101,-8258,-751,-1180,-926,,1,1,0,1,0,0,2,2,2,15,0,0,0,0,0,0
105668,1,F,0,135000,251280,12978,180000,0.030755,-15569,-1240,-7644,-2358,1,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
105669,0,F,2,180000,497520,32391,450000,0.04622,-12488,-1123,-3493,-3495,9,1,1,0,1,1,0,4,1,1,15,0,1,1,0,1,1
105670,0,F,0,112500,337500,16875,337500,0.008019,-20135,365243,-604,-3430,,1,0,0,1,0,0,2,2,2,14,0,0,0,0,0,0
105671,0,M,1,247500,356580,40329,315000,0.04622,-12235,-2451,-2996,-4537,,1,1,1,1,1,0,3,1,1,10,0,1,1,0,1,1
105673,0,M,0,90000,188460,12879,135000,0.008474,-13741,-1781,-3376,-4314,,1,1,0,1,0,0,2,2,2,11,0,1,1,0,1,1
105674,0,F,2,225000,180000,9000,180000,0.02461,-8604,-669,-180,-905,,1,1,0,1,0,0,4,2,2,12,0,0,0,0,0,0
105675,0,F,3,54000,269550,14751,225000,0.02461,-11215,-4064,-2008,-2743,16,1,1,1,1,0,0,5,2,2,10,0,0,0,0,1,1
105676,0,M,2,189000,830709,32944.5,742500,0.02461,-14435,-307,-8481,-4015,64,1,1,0,1,0,0,3,2,2,16,0,0,0,1,1,0
105677,0,F,0,157500,1166724,34245,913500,0.01885,-21118,-4355,-13804,-4097,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
105679,0,M,0,427500,1078200,31653,900000,0.00496,-16783,-1584,-2078,-151,,1,1,0,1,0,0,2,2,2,17,0,0,0,0,0,0
105680,0,F,0,67500,157500,7875,202500,0.019689,-22630,365243,-6947,-4595,,1,0,0,1,1,0,1,2,2,9,0,0,0,0,0,0
105681,0,F,0,472500,1575000,43443,1575000,0.032561,-18888,-1570,-1550,-2355,,1,1,0,1,0,0,2,1,1,18,0,0,0,0,0,0
105683,1,F,0,135000,284400,18643.5,225000,0.02461,-8608,-297,-7979,-326,,1,1,0,1,1,0,2,2,2,13,0,0,0,1,1,0
105684,0,F,0,166500,343800,16852.5,225000,0.022625,-12321,-5418,-431,-4415,,1,1,0,1,1,0,2,2,2,16,0,0,0,0,0,0
105685,0,M,0,90000,188460,9751.5,135000,0.018801,-9879,-1980,-4724,-2536,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
105686,0,F,0,157500,107820,7798.5,90000,0.018634,-14821,-3928,-1519,-5093,,1,1,1,1,1,0,1,2,2,17,0,0,0,0,0,0
105687,0,F,2,117000,135000,13833,135000,0.003813,-13250,-6326,-2526,-1567,12,1,1,1,1,0,0,4,2,2,8,0,0,0,0,0,0
105688,1,F,2,90000,225000,14778,225000,0.014464,-10325,-3206,-250,-2211,,1,1,1,1,1,0,4,2,2,11,0,0,0,0,0,0
105689,0,F,0,126000,199080,13432.5,157500,0.031329,-20884,-2483,-6251,-4312,,1,1,0,1,0,0,1,2,2,10,0,0,0,0,0,0
105690,0,F,1,225000,1886850,49905,1575000,0.04622,-14005,-7311,-4467,-4467,,1,1,0,1,0,0,3,1,1,14,0,0,0,0,0,0
105693,0,F,0,157500,254700,20119.5,225000,0.019101,-20639,-1023,-2408,-510,7,1,1,1,1,1,0,2,2,2,12,0,0,0,0,1,1
105694,0,M,0,112500,219042,21793.5,193500,0.030755,-14241,-1907,-543,-5347,8,1,1,1,1,1,0,1,2,2,16,0,0,0,0,0,0
105695,0,F,0,157500,640080,29970,450000,0.04622,-15006,-191,-3520,-4360,,1,1,0,1,0,0,2,1,1,18,0,0,0,0,0,0
105696,0,F,1,135000,258709.5,25717.5,234000,0.031329,-9940,-483,-7428,-2630,11,1,1,0,1,1,0,3,2,2,18,0,0,0,0,0,0
105697,0,F,0,135000,544491,17694,454500,0.008019,-12642,-1222,-8741,-54,14,1,1,0,1,0,0,1,2,2,15,0,0,0,0,0,0
105698,0,M,0,112500,640080,29970,450000,0.011657,-12296,-589,-6369,-4265,,1,1,0,1,0,0,1,1,1,10,0,0,0,0,0,0
105699,0,F,2,67500,646920,19044,540000,0.025164,-11434,-3238,-4782,-4007,,1,1,0,1,0,0,4,2,2,12,0,0,0,0,0,0
105700,0,M,1,270000,792162,38241,630000,0.018801,-16394,-6723,-5572,-2004,,1,1,0,1,0,0,2,2,2,10,0,0,0,0,0,0
105701,0,M,0,225000,1078200,29781,900000,0.008575,-20221,-2292,-9441,-3582,13,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
105702,1,F,2,90000,136512,6768,108000,0.005313,-14238,-3724,-980,-5193,,1,1,1,1,1,0,4,2,2,13,0,0,0,0,0,0
105703,0,M,0,315000,808650,26086.5,675000,0.020246,-20040,-305,-3864,-3598,8,1,1,0,1,0,0,2,3,3,10,0,0,0,0,0,0
105704,1,M,0,189000,1125000,32895,1125000,0.015221,-16514,-94,-4865,-65,,1,1,0,1,0,0,2,2,2,8,0,0,0,0,0,0
105705,0,F,0,157500,983299.5,39127.5,904500,0.025164,-22876,365243,-11505,-4095,14,1,0,0,1,0,0,2,2,2,7,0,0,0,0,0,0
105707,0,M,0,202500,993082.5,42205.5,913500,0.00702,-16004,-8196,-4832,-4545,11,1,1,0,1,1,0,2,2,2,11,0,0,0,0,0,0
105708,0,F,0,112500,270000,13500,270000,0.02461,-19471,-3829,-812,-3003,15,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
105709,0,F,2,135000,808650,26217,675000,0.030755,-11324,-1626,-3664,-3644,,1,1,0,1,0,0,4,2,2,12,0,0,0,0,1,1
105710,0,F,1,157500,170640,8428.5,135000,0.004849,-12685,-5063,-6101,-1043,,1,1,0,1,0,0,3,2,2,14,0,0,0,0,0,0
105711,0,F,0,112500,431280,18400.5,360000,0.003069,-23077,365243,-5129,-5129,,1,0,0,1,0,0,1,3,3,17,0,0,0,0,0,0
105713,1,F,0,247500,755190,36459,675000,0.025164,-22600,365243,-11306,-4320,,1,0,0,1,0,1,2,2,2,14,0,0,0,0,0,0
105714,1,F,0,225000,521280,31500,450000,0.002506,-13160,-4257,-174,-1286,15,1,1,0,1,0,0,2,2,2,9,0,0,0,0,0,0
105715,0,M,1,135000,1042560,34587,900000,0.025164,-15807,-699,-4947,-4681,6,1,1,0,1,0,0,3,2,2,9,0,0,0,0,0,0
105716,0,M,0,157500,328500,22351.5,328500,0.018029,-9440,-324,-4251,-1339,,1,1,1,1,0,0,1,3,3,12,0,0,0,0,1,1
105717,0,M,0,135000,1485000,45153,1485000,0.02461,-14906,-514,-422,-4293,6,1,1,0,1,0,0,2,2,2,15,0,0,0,0,0,0
105718,0,F,0,360000,1506816,49927.5,1350000,0.020713,-14781,-4292,-4986,-1785,2,1,1,1,1,0,0,1,3,2,9,0,0,0,0,0,0
105719,0,F,0,117000,95940,9958.5,90000,0.003069,-22122,365243,-13180,-4504,,1,0,0,1,0,0,2,3,3,12,0,0,0,0,0,0
105721,0,F,0,135000,900000,23872.5,900000,0.016612,-13049,-3751,-6885,-3386,1,1,1,1,1,0,0,2,2,2,12,0,0,0,0,1,1
105722,0,F,0,49500,254700,14350.5,225000,0.006305,-23904,365243,-12644,-4392,,1,0,0,1,0,0,2,3,3,3,0,0,0,0,0,0
105723,0,F,1,225000,675000,32472,675000,0.014464,-11543,-950,-1805,-2563,,1,1,1,1,1,0,3,2,2,8,0,0,0,0,0,0
105724,0,F,0,157500,225000,8212.5,225000,0.030755,-21877,365243,-4460,-4698,,1,0,0,1,0,0,2,2,2,16,0,0,0,0,0,0
105725,0,F,0,99000,315000,19035,315000,0.018029,-22537,365243,-9345,-3216,,1,0,0,1,1,0,1,3,3,15,0,0,0,0,0,0
105726,0,F,0,270000,1096020,56092.5,900000,0.018801,-10616,-600,-5121,-1282,15,1,1,0,1,0,1,2,2,2,10,0,0,0,0,0,0
105727,0,F,0,90000,544491,15916.5,454500,0.018029,-18665,-3613,-10532,-2213,,1,1,0,1,1,0,2,3,3,6,0,0,0,0,0,0
105728,0,M,0,270000,545040,35617.5,450000,0.006629,-8565,-1558,-3113,-999,7,1,1,0,1,0,0,1,2,2,5,0,0,0,1,1,0
105729,0,F,0,234000,402939,20704.5,306000,0.010147,-22954,365243,-1794,-3933,,1,0,0,1,0,0,1,2,2,9,0,0,0,0,0,0
105730,0,F,2,90000,900000,26446.5,900000,0.008068,-13005,-4116,-2279,-5409,,1,1,1,1,1,0,4,3,3,8,0,0,0,0,0,0
105731,0,F,0,238500,585000,18999,585000,0.032561,-16966,-780,-11043,-494,,1,1,1,1,1,0,2,1,1,11,0,0,0,0,0,0
105732,0,F,1,135000,269550,19300.5,225000,0.020713,-12589,-3634,-6265,-231,12,1,1,0,1,1,0,2,3,2,12,0,0,0,0,0,0
105733,0,M,1,157500,675000,26284.5,675000,0.008625,-16727,-216,-6809,-267,,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
105739,0,M,2,247500,814041,23931,679500,0.009334,-11923,-173,-5763,-4002,,1,1,0,1,0,0,4,2,2,15,0,0,0,0,0,0
105741,0,M,0,180000,1002870,39901.5,922500,0.022625,-14815,-7535,-8053,-5036,6,1,1,0,1,0,0,2,2,2,14,0,0,0,0,0,0
105742,0,M,0,135000,389844,18882,315000,0.020246,-22675,365243,-10690,-5374,,1,0,0,1,0,0,2,3,3,7,0,0,0,0,0,0
105743,0,F,0,90000,501435,24516,414000,0.035792,-11800,-1964,-5625,-3912,7,1,1,0,1,0,0,1,2,2,13,0,0,0,0,1,1
105745,1,F,0,135000,284400,13387.5,225000,0.025164,-10744,-2380,-4911,-1680,2,1,1,0,1,0,0,1,2,2,13,0,0,0,0,0,0
105746,0,M,0,270000,592560,32143.5,450000,0.002506,-14914,-1945,-7163,-4178,,1,1,0,1,0,0,2,2,2,2,0,0,0,1,1,0
105748,0,F,0,90000,679500,26946,679500,0.022625,-18743,-1102,-8746,-2288,,1,1,0,1,0,0,2,2,2,13,0,0,0,0,1,1
105750,0,F,0,202500,1024740,52452,900000,0.005084,-10944,-1841,-4784,-3615,5,1,1,0,1,0,0,1,2,2,14,0,0,0,0,0,0
105751,0,F,2,292500,1350000,39604.5,1350000,0.032561,-16643,-1720,-10533,-188,,1,1,0,1,1,0,3,1,1,14,0,0,0,0,0,0
105752,0,M,1,157500,634482,24714,454500,0.019101,-17130,-238,-3476,-676,19,1,1,0,1,0,0,3,2,2,14,0,0,0,0,0,0
105753,0,F,2,135000,244584,9351,193500,0.010032,-10914,-1669,-5090,-266,17,1,1,0,1,0,0,4,2,2,10,0,0,0,0,0,0
105755,0,M,0,126000,536917.5,27544.5,463500,0.009549,-13515,-2444,-7624,-5169,13,1,1,0,1,0,0,2,2,2,11,0,0,0,0,0,0
105756,0,F,0,135000,74628,8437.5,67500,0.04622,-17256,-1791,-3674,-721,,1,1,0,1,0,0,1,1,1,18,0,0,0,0,0,0
105757,0,F,0,135000,662733,26059.5,535500,0.031329,-23224,365243,-5739,-3939,,1,0,0,1,0,0,2,2,2,8,0,0,0,0,0,0
105759,0,F,0,85500,417024,18499.5,360000,0.010147,-20085,365243,-8179,-3531,,1,0,0,1,1,0,2,2,2,14,0,0,0,0,0,0
105761,0,F,0,315000,839259,44712,724500,0.008019,-19395,-4994,-6797,-2400,,1,1,0,1,1,0,1,2,2,16,1,1,0,1,1,0
105762,0,F,0,135000,828081,29871,616500,0.01885,-17185,-2815,-4942,-733,,1,1,0,1,0,0,2,2,2,15,0,0,0,0,1,1
105763,0,M,0,157500,229500,12577.5,229500,0.01452,-9366,-1841,-1431,-2051,2,1,1,0,1,0,0,1,2,2,11,0,0,0,1,1,0
105764,0,M,0,270000,1125000,32895,1125000,0.04622,-20978,-1637,-10074,-4435,,1,1,1,1,0,0,2,1,1,15,0,1,1,0,1,1
105765,0,F,3,339750,545040,26640,450000,0.006629,-11543,-770,-3958,-209,,1,1,0,1,0,0,4,2,2,9,0,0,0,1,1,1
105766,0,M,1,360000,180000,9000,180000,0.04622,-12287,-3502,-677,-1876,,1,1,0,1,0,0,3,1,1,17,0,1,1,0,0,0
105768,0,M,1,162000,514777.5,50278.5,477000,0.018029,-14163,-1834,-4346,-4346,30,1,1,0,1,0,0,3,3,2,8,0,0,0,0,0,0
105769,0,F,0,76500,135000,6750,135000,0.022625,-8912,-707,-3630,-1578,,1,1,0,1,0,0,1,2,2,13,0,0,0,0,0,0
105770,0,M,2,180000,269550,14242.5,225000,0.009334,-14158,-95,-538,-4805,,1,1,0,1,1,0,4,2,2,12,0,0,0,0,1,1
105771,0,F,1,360000,1125000,33025.5,1125000,0.030755,-15940,-9203,-2935,-3813,13,1,1,0,1,0,0,3,2,2,16,0,0,0,0,0,0
105772,0,F,0,135000,545040,36553.5,450000,0.035792,-18376,-497,-3121,-1937,,1,1,0,1,0,0,2,2,2,10,0,0,0,1,1,1
105773,0,F,0,144000,364896,19926,315000,0.02461,-16589,-2029,-3525,-136,,1,1,0,1,1,0,1,2,2,10,0,0,0,0,1,1
105774,0,M,0,157500,673848,17905.5,441000,0.009334,-9543,-648,-614,-1979,,1,1,0,1,0,0,2,2,2,12,0,0,0,0,0,0
105775,0,F,0,135000,202500,10125,202500,0.020246,-23706,365243,-1377,-4294,19,1,0,0,1,1,0,1,3,3,12,0,0,0,0,0,0
